,Date,OpenPrice_TATApower,HighPrice_TATApower,LowPrice_TATApower,ClosePrice_TATApower,WAP_TATApower,NShares_TATApower,OpenPrice_JSWenergy,HighPrice_JSWenergy,LowPrice_JSWenergy,ClosePrice_JSWenergy,WAP_JSWenergy,NShares_JSWenergy,OpenPrice_BOROSILre,HighPrice_BOROSILre,LowPrice_BOROSILre,ClosePrice_BOROSILre,WAP_BOROSILre,NShares_BOROSILre,OpenPrice_PowerGridCorp,HighPrice_PowerGridCorp,LowPrice_PowerGridCorp,ClosePrice_PowerGridCorp,WAP_PowerGridCorp,NShares_PowerGridCorp
843,16-May-2019,61.85,61.9,60.9,61.2,61.305098863822934,663893,66.45,68.4,66.2,67.55,67.40318714776187,138933,189.5,195.0,187.85,193.4,190.87890573209,22627,179.15,182.65,178.85,181.85,181.95048403409913,276840
844,15-May-2019,63.0,63.7,61.0,61.35,62.447656343054106,411387,67.25,67.8,66.7,66.9,67.32606372149837,39296,195.4,197.0,188.5,190.25,194.49105381797688,14196,182.9,184.4,177.75,178.8,180.98816173405584,95960
845,14-May-2019,62.0,63.85,61.45,63.0,62.80819210586164,949768,68.0,68.0,66.4,67.25,67.04396605581007,38416,197.95,197.95,190.25,195.35,195.65410910462535,21209,182.9,183.95,181.05,181.8,182.2041446974525,103554
846,13-May-2019,63.3,64.35,62.0,62.65,63.40670383193474,426025,67.2,67.45,66.15,67.1,66.92996806603223,94257,204.05,207.0,198.0,200.1,203.73260116517085,25404,184.6,186.1,182.05,182.45,183.2755112439704,117752
847,10-May-2019,64.25,65.3,63.65,63.9,64.48983617644849,479052,68.95,68.95,67.0,67.45,67.60855476344783,72521,208.05,208.05,200.2,203.4,205.06746396810797,19566,187.95,187.95,185.0,185.5,185.98392767207952,204513
848,9-May-2019,65.0,65.0,63.95,64.45,64.4415702937373,270650,67.75,69.45,67.2,67.5,68.14513126800686,123564,198.3,210.25,198.15,204.0,203.65154607998792,13227,190.0,190.0,186.4,187.95,187.82367615241836,84583
849,8-May-2019,64.25,64.8,63.2,64.5,64.3035212950672,347287,69.25,69.45,67.55,67.95,68.50471087296272,22395,199.4,202.35,197.05,199.0,199.52799828363007,9322,190.1,193.6,188.65,189.55,191.5718522126556,69803
850,7-May-2019,66.3,66.4,64.1,64.4,65.17746116361808,600661,71.1,71.35,68.75,68.9,69.69937790730258,17843,202.0,204.7,199.0,199.65,201.97712532254687,14339,192.4,193.85,190.45,191.6,192.36674791714017,127589
851,6-May-2019,66.95,66.95,65.6,65.85,66.17636140266538,449316,69.3,71.5,69.3,71.0,70.46059815174839,37549,202.6,205.5,201.0,202.05,202.75496282670343,13047,189.6,192.55,188.95,190.0,190.25201658606616,211744
852,3-May-2019,65.75,68.1,65.5,67.15,67.19643020093808,767102,70.05,70.8,69.8,70.4,70.25628948879954,26115,203.85,206.7,201.55,203.8,203.9773360148515,12928,190.0,192.9,190.0,190.4,191.4094271313977,70435
853,2-May-2019,68.15,68.2,66.35,66.75,66.95049658840557,701285,69.85,71.0,69.5,70.6,70.46667775252665,54123,203.95,209.6,201.6,204.35,204.3067471666137,9441,187.0,190.7,186.4,190.0,189.96655272410985,1593493
854,30-April-2019,67.6,68.0,66.6,67.75,67.2119897596359,435922,69.65,71.4,68.5,69.65,70.14935190847665,67043,205.0,207.8,200.05,202.15,202.81609501019233,33849,191.0,192.2,185.3,186.3,187.21060205384424,1066001
855,26-April-2019,67.9,68.25,67.15,67.7,67.72487606884562,464169,69.75,70.2,69.25,69.45,69.74985960452813,33833,209.55,210.95,205.0,205.95,208.014735291022,19002,193.9,194.25,190.35,190.8,192.66255602150616,659345
856,25-April-2019,69.4,69.5,67.2,67.5,67.87774315690534,1685239,72.5,72.5,69.45,69.9,71.11373344361482,88259,210.3,211.75,208.45,209.5,210.07807920174616,16035,193.0,195.45,190.45,191.3,193.57521691248368,582954
857,24-April-2019,68.5,68.75,67.4,67.75,67.99595796384993,779805,72.3,72.6,71.55,71.8,71.94508881922675,19140,211.2,213.95,209.05,210.2,211.38048254066135,12973,193.0,194.2,190.0,191.95,191.4820989804468,106223
858,23-April-2019,69.3,69.7,68.15,68.3,68.82137998116193,324874,71.15,72.65,70.7,71.75,71.71560325510085,42395,210.6,214.45,207.9,209.3,210.4055442200802,14213,194.95,194.95,192.2,192.75,192.93764915465025,59502
859,22-April-2019,70.2,70.35,68.9,69.2,69.63296161470922,372773,72.1,73.0,70.95,71.3,71.30661194125568,31186,214.75,214.95,210.0,210.55,211.54387801845428,15281,193.4,196.7,193.0,194.6,194.92794350240925,163122
860,18-April-2019,71.35,71.6,70.0,70.55,70.64157695347049,466951,73.05,74.3,71.65,72.4,72.7732903444765,53037,219.85,219.95,214.15,215.1,216.48492553577915,22024,197.95,197.95,193.4,194.2,194.58466390435723,75782
861,16-April-2019,71.9,71.95,71.2,71.35,71.41146502043138,511713,75.0,75.3,73.1,73.95,74.3857299729491,74674,216.0,222.0,215.4,216.5,218.16636845118808,27944,198.0,199.45,196.6,196.85,197.8156291166252,129809
862,15-April-2019,73.2,73.2,71.25,71.35,71.66127092720636,2344257,73.5,74.8,73.1,74.2,73.85553238628958,61384,216.75,217.5,213.75,215.85,215.24282982791584,15690,195.25,200.4,195.25,198.1,198.67108702646183,99464
863,12-April-2019,73.15,74.5,71.9,72.95,72.6567769890735,1790419,73.5,73.5,71.6,72.9,72.60807071025316,117437,213.6,218.3,213.5,214.55,215.61561288469824,20893,197.3,197.55,195.0,197.0,196.2269934061331,2272718
864,11-April-2019,71.05,73.15,70.65,72.45,72.3362865078595,1648960,72.35,73.0,71.65,72.2,72.11802604523646,29180,210.55,216.0,210.55,214.8,214.48687374749497,9980,199.0,199.3,195.55,195.85,196.0724300190657,352989
865,10-April-2019,72.8,73.15,70.75,71.0,71.8327415733915,628070,71.75,73.4,71.6,72.5,72.72361409177498,82942,211.5,216.0,211.15,212.9,213.5116901659825,5603,198.0,199.6,197.4,198.1,198.34255630480828,97727
866,9-April-2019,72.0,73.0,70.8,72.5,71.6175021046794,2492066,70.55,72.7,70.5,72.2,71.43272734932906,47471,216.55,219.0,213.85,215.75,216.16159606220873,19097,198.5,199.05,197.0,198.35,198.25649215910664,79519
867,8-April-2019,73.3,73.35,70.65,71.9,71.5306765818931,2222037,73.9,73.9,70.55,71.45,71.89403335540972,33218,220.0,221.0,213.0,215.3,216.75408373369936,14570,196.35,200.2,195.65,197.75,197.8124237843981,506786
868,5-April-2019,71.05,72.95,70.5,71.75,71.80151487773279,2086373,73.55,73.9,72.2,73.1,73.05676017803911,24489,219.0,223.0,216.8,218.45,219.9232100950256,25993,199.7,200.25,196.0,196.3,196.8344450557007,261756
869,4-April-2019,70.65,72.25,70.5,70.9,71.07462020328974,401004,72.95,73.9,71.8,73.2,72.75792293070675,57870,215.0,219.8,214.55,216.1,216.75523280649293,16387,202.0,203.1,198.3,199.2,200.6827268900426,135407
870,3-April-2019,74.9,74.9,71.25,71.65,72.54875695269278,536303,76.2,76.5,71.5,71.95,74.02459510441898,179182,217.95,224.15,216.0,216.95,220.6495550611791,17980,200.8,202.5,199.95,200.35,201.15954422965703,81269
871,2-April-2019,74.8,76.9,73.2,74.2,75.36001241996499,1104673,73.6,76.9,73.3,76.25,75.89443850568244,213288,217.0,221.3,214.8,216.7,218.68699304750868,20712,196.45,200.85,196.45,199.75,199.40005933891604,165153
872,1-April-2019,74.4,75.9,73.7,74.2,74.84278814313902,587373,72.9,75.35,72.45,73.65,73.87268687348407,176871,212.0,218.65,212.0,216.5,215.93812017640573,14512,198.95,199.6,194.8,195.6,197.34634851771511,66384
873,29-March-2019,72.4,74.55,72.1,73.8,73.6946491138303,820836,69.8,73.25,69.05,72.6,71.4934686350938,271689,212.5,215.5,209.9,211.45,212.11894039735097,7550,198.0,200.4,197.1,198.1,198.450377286098,125104
874,28-March-2019,71.95,72.6,71.05,71.4,71.63143571293193,617317,69.8,69.8,68.05,68.8,68.76686928601191,81598,214.0,214.5,211.2,212.35,212.88357282821684,6124,199.45,199.95,196.5,198.3,197.6044499671762,127956
875,27-March-2019,72.25,72.8,71.1,71.35,72.05559814045921,281790,65.05,69.05,65.0,68.7,67.84020705590648,432347,211.05,218.0,209.05,211.1,212.96897802780157,24531,203.5,204.6,198.55,200.3,201.6524867204534,154561
876,26-March-2019,72.9,72.95,70.7,71.25,71.39088375058252,577233,64.8,66.0,64.1,65.6,64.9890794858836,302733,213.6,214.8,211.95,213.0,213.1670575621524,14923,202.0,204.0,199.55,202.75,202.0456577770764,114066
877,25-March-2019,72.95,73.1,71.25,71.9,72.05747193193972,499322,63.0,66.4,63.0,64.25,64.74006890188676,118139,226.9,226.9,212.0,213.6,213.76868720326817,9057,198.1,203.05,196.9,201.9,201.31994011425851,185019
878,22-March-2019,72.05,73.75,72.05,72.5,72.89576464047693,442489,67.7,67.9,65.0,65.4,66.27281426269137,119136,220.0,220.0,214.5,215.65,216.08601798855275,12230,197.95,200.85,197.05,198.5,198.7437176353074,152172
879,20-March-2019,73.0,73.8,71.75,72.0,72.63039561781912,260327,68.05,68.3,66.55,67.3,67.41076860480887,103226,222.0,223.0,214.0,215.8,217.65878631928808,18654,198.0,199.5,196.85,197.45,197.9975308692112,984962
880,19-March-2019,73.1,74.25,72.75,73.0,73.41236612710169,319146,69.45,69.45,67.65,67.95,68.35328728869072,87017,212.45,223.0,212.45,221.95,217.6515909903468,22376,196.8,200.1,195.4,198.7,198.53747325076196,123368
881,18-March-2019,74.0,74.75,72.7,73.0,73.47706436953129,368575,69.0,69.0,67.4,68.95,68.35762157107231,115488,217.75,218.5,212.0,212.55,213.29055416236417,20337,193.65,197.5,193.65,196.75,195.89051940529055,124296
882,15-March-2019,73.35,74.65,72.65,73.75,73.80966316218621,647552,68.8,69.0,66.35,67.3,67.51054003084488,244449,229.5,229.5,216.5,217.75,218.52644721906924,13215,187.0,193.8,187.0,192.35,192.3127745032036,218349
883,14-March-2019,74.0,74.0,72.7,73.0,73.06284429050038,1277809,68.55,69.15,66.5,67.15,67.55875566190925,105309,222.4,222.4,214.0,216.6,216.041588492808,6396,189.0,189.5,186.75,187.45,188.0102811630808,129071
884,13-March-2019,73.4,74.35,72.25,73.7,73.65940236939237,594414,69.9,71.2,67.8,68.15,68.71772105068442,240567,222.1,224.55,210.0,216.15,215.31433171342536,33541,198.0,198.35,193.05,194.55,194.61649357338797,166962
885,12-March-2019,72.05,73.9,72.0,73.35,72.97188366956476,1814177,69.85,71.2,68.75,69.7,70.12342880801732,188392,227.3,231.0,222.1,222.85,224.85786422292875,10694,196.0,202.0,194.3,196.05,198.4403681517855,544558
886,11-March-2019,70.2,72.1,70.2,71.7,71.73363437383054,2934046,68.6,68.95,68.1,68.5,68.49699752737548,93423,229.8,229.8,224.0,225.5,227.2644249436981,12877,187.0,196.0,187.0,194.4,193.11893887146653,230547
887,8-March-2019,70.55,70.65,68.95,69.85,69.76170133729569,624544,70.5,71.0,68.05,68.55,69.258532577667,143626,228.0,230.5,225.05,227.75,228.83422032996276,3758,188.0,188.5,185.35,187.1,186.79247584754933,101646
888,7-March-2019,72.8,73.9,70.25,70.55,71.7477470157942,1083119,69.0,72.8,67.95,70.5,71.52561089773313,571495,234.0,234.0,225.55,227.5,228.73804364649436,12922,186.5,189.2,184.8,187.25,187.24022679035505,235107
889,6-March-2019,69.7,72.15,69.15,71.3,70.91578525809516,1046242,68.0,70.4,67.3,68.5,69.24023168987055,143295,230.0,235.95,226.45,233.45,230.62291344123855,35525,185.0,186.45,182.0,184.7,183.5162382856484,112789
890,5-March-2019,67.5,69.6,67.35,69.0,68.83036798856735,1385505,67.95,69.15,66.05,68.1,67.81821789321789,194040,213.3,232.45,213.3,225.8,223.14543407043408,48840,183.3,185.4,182.85,182.95,183.94310814126004,85601
891,1-March-2019,66.0,67.75,65.55,67.05,67.13639781088102,876517,65.15,66.2,64.85,65.45,65.62520799502816,49881,213.2,218.0,211.0,213.3,213.85396714841255,17229,182.9,183.5,182.1,183.25,182.82017359770327,59563
892,28-February-2019,65.85,66.2,65.1,65.35,65.53080722961586,172070,65.35,65.35,64.5,64.6,64.75008782855865,31311,210.6,215.0,210.0,211.05,213.1420253164557,3950,182.45,184.6,180.75,182.55,183.11787756701483,81661
893,27-February-2019,66.9,67.9,65.15,65.5,66.42975938412336,383973,65.65,66.2,64.5,64.8,65.36618049482325,70894,211.0,223.0,208.0,212.75,216.3607021257017,43468,181.25,184.0,180.0,181.55,181.33219773734592,1155634
894,26-February-2019,66.2,67.25,64.1,66.3,65.91361038776212,590233,65.15,65.6,64.15,65.4,65.0478653076936,59751,205.0,209.05,201.5,204.05,205.1138114997036,11809,181.0,183.05,179.0,181.8,181.37259549439815,91131
895,25-February-2019,67.1,67.45,66.5,66.65,66.8356531519657,113802,66.3,66.4,65.65,65.9,65.9411622276029,12390,210.0,213.95,208.0,209.45,210.5726778080062,5146,180.9,182.85,178.8,182.25,180.98884526474149,81759
896,22-February-2019,67.4,67.8,66.85,67.1,67.31120165175498,181625,65.7,66.35,65.6,65.8,65.89999065769805,21408,210.9,212.0,207.0,209.8,209.9410937370729,12087,181.0,182.6,180.55,181.9,181.77500243188032,92521
897,21-February-2019,67.5,68.1,66.9,67.4,67.57408958424068,179094,66.05,66.4,65.2,65.5,65.7973628372234,13196,211.25,215.0,208.5,210.9,211.8123187064124,16203,182.0,182.9,180.9,181.75,182.02056763166237,91503
898,20-February-2019,66.25,67.8,65.9,66.2,66.29793957980544,631279,66.3,66.75,64.5,65.4,65.9087847479879,35038,204.0,216.0,201.15,210.65,210.00087669860355,15969,179.9,182.5,179.0,182.0,180.8738668601966,227355
899,19-February-2019,64.65,67.15,64.65,65.85,66.29542771243685,154999,64.5,66.85,64.3,65.75,65.61471081567994,48291,195.15,201.2,195.15,200.25,199.23060140390817,10542,181.3,182.9,179.0,179.55,180.70236944450687,88966
900,18-February-2019,69.4,69.5,65.1,65.4,66.43331972375883,401678,64.9,65.65,64.1,64.6,64.76720281477759,39790,200.05,200.9,195.75,197.45,199.1641601018541,12567,183.95,183.95,179.45,180.65,181.14216168680247,95518
901,15-February-2019,68.8,70.2,66.55,69.25,68.89694774691816,729756,65.55,65.95,64.0,64.9,64.6985342019544,36840,204.0,204.75,197.5,199.55,201.8713152904672,11602,176.0,182.1,176.0,181.5,180.8740605686476,139313
902,14-February-2019,64.55,67.85,64.55,67.6,66.95112629550421,340408,65.4,65.85,64.6,65.5,65.47888182353778,49223,204.15,208.05,200.4,202.1,204.10733195728255,11143,177.0,178.3,173.05,174.85,174.86442064527412,548852
903,13-February-2019,66.35,68.1,64.65,65.15,67.03753473163613,1648713,67.0,67.3,64.1,66.15,66.18919761332265,44916,209.25,211.7,206.75,208.45,209.86818386660656,4438,181.5,184.6,174.1,176.75,178.95077040046567,168354
904,12-February-2019,66.0,67.2,65.5,66.35,66.46772895733,252285,66.05,67.5,66.0,66.85,66.83388585252217,33483,209.05,213.9,207.0,207.45,209.12203329791,5646,182.5,186.25,180.65,181.3,183.3728957967572,116196
905,11-February-2019,68.1,68.55,65.4,65.7,66.84693852098148,801802,65.2,67.5,65.2,66.8,66.89791626839992,26155,217.5,217.5,207.45,209.8,211.59592987618,8157,180.45,183.0,177.95,182.2,180.54613223492012,89341
906,8-February-2019,69.3,70.4,68.1,68.65,69.3524819866819,183059,67.15,67.95,66.3,66.55,67.16210068242508,20222,220.8,230.5,215.15,217.5,222.1035751840168,26628,184.8,187.9,180.0,180.45,183.93178913485963,126754
907,7-February-2019,70.9,70.9,69.25,69.45,69.89537783652787,340425,67.05,67.95,67.0,67.5,67.48913419047446,54989,202.75,218.0,200.85,214.1,212.65554026152788,17436,187.0,187.45,183.8,184.75,186.0596416154052,41129
908,6-February-2019,69.55,71.0,68.4,70.2,69.48614829110377,273071,67.25,67.3,66.6,66.95,66.96681034482759,37120,207.95,207.95,200.1,201.85,202.57103753910323,7672,186.0,188.4,185.0,186.85,187.16393716228905,47933
909,5-February-2019,70.5,71.6,69.3,69.85,70.07418722327641,316200,68.0,68.0,66.35,66.8,67.04642436890833,45041,210.05,215.85,205.15,206.65,208.66404373395176,12073,184.0,186.95,183.25,185.45,185.89784431137724,41750
910,4-February-2019,71.55,71.55,69.55,70.5,70.1837723121656,359053,70.8,70.8,66.85,67.85,67.69567763227936,56358,214.05,216.9,210.0,211.95,211.69795221843003,5274,190.3,190.3,183.6,184.4,186.16933642286247,59556
911,1-February-2019,71.0,72.2,70.25,71.45,71.4450047100744,1474499,67.15,68.9,67.05,67.85,68.17894701075416,58861,214.9,216.85,210.0,212.45,212.88215661103976,11685,191.2,192.0,186.0,190.35,188.58097655236608,1048464
912,31-January-2019,68.75,71.8,67.95,71.3,70.76888944086633,1481542,69.95,69.95,66.1,67.0,67.88213982635942,91914,215.05,215.9,210.0,212.7,213.64826654660064,11105,188.3,191.55,187.0,188.65,189.00948967018195,124978
913,30-January-2019,71.45,71.7,67.75,68.05,68.92832320167301,390196,65.15,69.95,64.6,67.9,67.88392017641131,237173,217.25,217.25,209.45,213.8,213.02812665841145,5653,185.75,187.85,183.85,187.05,184.9471844533568,153345
914,29-January-2019,68.75,72.3,68.45,71.0,71.05713011788653,944213,65.2,66.0,63.5,64.25,64.82051252345977,172636,213.05,224.9,202.0,216.0,213.15603644646924,14048,186.9,187.5,183.8,186.15,185.46217367324428,65272
915,28-January-2019,74.1,74.1,69.6,70.8,72.48334310334923,1444897,66.4,66.6,64.4,65.1,65.29481468942095,189034,217.55,218.7,211.0,214.3,214.42719045660223,9724,186.15,188.1,182.3,187.8,185.83679610107535,94385
916,25-January-2019,74.55,75.25,73.45,73.95,74.73109574784418,1210680,68.0,68.3,66.5,66.7,66.99389626818468,31620,224.9,227.05,213.0,215.25,219.71867047520124,19255,188.0,189.0,185.25,186.2,187.0629090374292,54396
917,24-January-2019,75.6,75.65,74.2,74.6,74.86290801557978,159951,68.1,68.5,67.3,67.8,67.89805167137932,25817,230.25,232.0,221.0,221.95,224.82653061224488,3822,187.65,189.3,182.5,186.35,187.09703406737475,52631
918,23-January-2019,77.1,77.9,74.85,75.25,76.72461774280035,369254,68.2,70.0,68.15,68.75,69.42730531988332,44907,225.0,233.75,221.1,229.15,230.76107040458743,6278,189.35,191.0,185.5,186.1,187.14550992816535,122782
919,22-January-2019,75.8,77.5,74.95,76.3,75.86028340854284,167532,68.1,69.3,67.45,68.95,68.31991240730602,40186,228.5,239.0,226.0,230.8,232.1423562520184,65027,190.5,190.55,189.0,189.6,189.7262028660636,24982
920,21-January-2019,76.0,77.15,75.35,75.95,76.25502797313901,2127398,67.9,68.5,67.55,68.05,68.02724161533197,80355,229.0,229.0,216.35,220.45,219.70663516440243,5079,194.0,194.0,190.1,191.35,191.65604748679408,55089
921,18-January-2019,76.4,76.4,75.1,76.0,75.98593896202647,2384319,68.9,69.45,66.55,68.35,67.91388680399189,143892,222.0,222.0,218.0,219.75,220.48484167976645,8906,194.0,196.6,192.5,193.25,194.58531701050404,52932
922,17-January-2019,76.5,76.85,74.9,76.0,75.95541748233892,1174900,69.8,69.8,68.55,69.0,69.13461815339681,48619,222.65,225.25,220.0,221.1,222.2384559003176,8186,192.15,194.65,191.5,194.25,194.48432769473075,2874944
923,16-January-2019,75.45,76.75,74.65,76.25,76.17825321781365,2862658,68.95,70.2,68.95,69.8,69.65119139123752,39030,222.25,225.5,220.65,221.4,222.921383203952,7085,193.5,194.15,191.9,192.15,193.00373686680868,55394
924,15-January-2019,74.55,75.25,74.35,74.95,74.91415306410617,442625,69.15,70.2,68.4,68.9,69.4173146708139,23148,223.55,225.0,222.35,222.9,223.69829950630827,3646,193.0,194.35,190.85,192.4,191.881996095424,105005
925,14-January-2019,74.95,74.95,73.6,74.15,74.06656245033315,421559,69.6,69.75,68.0,69.05,68.8297160466652,22715,226.6,226.6,220.05,222.05,223.49926101093703,10149,193.5,194.0,191.05,192.45,192.30448643513145,47365
926,11-January-2019,74.9,75.25,73.8,75.0,74.6801474578169,580505,70.0,70.45,69.2,70.1,69.69165715101342,84072,228.0,229.8,223.75,226.2,227.3015766069263,7421,195.7,195.9,193.55,194.25,194.51193387721585,56017
927,10-January-2019,74.1,74.95,73.85,74.8,74.40966544525739,418915,69.7,70.5,69.5,69.85,69.89150449185225,44859,229.85,231.95,225.9,227.8,228.3338762214984,10438,196.7,197.0,195.1,196.1,196.07874015748033,36195
928,9-January-2019,75.1,75.35,73.85,74.3,74.5082960588554,435508,70.1,70.5,69.0,70.05,69.6458635899091,74364,229.0,229.9,225.35,226.65,228.04495614035088,6384,198.0,198.55,195.25,197.2,197.05652653403328,113345
929,8-January-2019,74.7,75.4,74.5,74.85,74.96148871207906,132974,70.0,70.65,69.6,70.35,70.0266231841091,33730,228.05,230.6,223.6,226.65,227.6284584980237,6831,198.0,198.35,196.0,197.35,197.1497005988024,49599
930,7-January-2019,75.35,75.7,74.25,74.7,74.98784074714212,131916,70.0,70.25,69.25,70.0,69.89618973561431,182612,234.0,234.0,227.05,228.85,231.17735849056604,10865,197.0,198.75,195.7,198.4,197.43792690655587,56804
931,4-January-2019,74.0,75.5,73.8,75.15,74.77454264278978,300039,69.2,69.75,68.3,68.95,69.04151182984445,107102,225.0,234.0,225.0,232.5,230.97070243558065,2833,193.05,196.5,192.1,195.55,194.79808213197063,123679
932,3-January-2019,75.8,76.2,73.9,74.15,74.97431089660121,345594,70.65,70.65,69.5,69.9,70.04056589675041,60223,234.05,235.0,231.05,233.2,233.7150373387644,5892,195.4,195.4,192.8,193.3,193.5356493444349,41796
933,2-January-2019,76.7,76.7,74.5,74.85,75.6999580576325,1032369,70.15,70.65,69.6,70.3,70.0645524043372,96929,231.0,237.6,230.1,234.8,234.27225325884544,10740,199.0,199.3,194.1,195.4,196.09471315227344,78648
934,1-January-2019,76.2,77.3,76.2,76.85,76.88875301770597,158647,69.3,70.0,68.7,69.8,69.32835158002264,45031,232.95,241.0,229.6,235.7,235.5299054920362,15131,197.85,200.45,196.35,199.9,198.4130920251892,94485
935,31-December-2018,77.05,77.9,76.45,76.75,77.0244551896689,254997,70.7,70.7,68.5,68.85,69.22180347140585,86766,232.25,233.45,230.25,231.95,232.07007575757572,3696,197.0,199.75,195.5,199.0,197.6860684719481,70423
936,28-December-2018,77.2,77.8,76.85,77.15,77.2315685617821,220954,67.4,69.8,67.4,69.35,68.79509711552399,55192,232.0,233.8,229.05,229.8,231.05690709916064,7029,197.75,198.25,195.5,197.75,197.34038570439816,63572
937,27-December-2018,76.25,77.6,75.6,77.0,76.3096606728241,1756358,68.35,69.1,66.5,66.85,67.90822827912889,132154,232.9,232.9,227.2,228.3,229.78642732850997,10919,195.0,198.5,193.7,196.4,195.4863475814809,94562
938,26-December-2018,76.7,77.15,74.95,75.95,75.90646514967206,1275856,68.45,68.45,66.65,67.75,67.4627972857237,75895,230.5,232.05,227.0,228.9,230.05023899115224,9833,193.5,196.55,191.25,195.9,194.3771637254074,47372
